cluster,uc_DTXSID,bc_DTXSID,sr_cor,sr_pval
1,DTXSID3020043,DTXSID7024902,0.31468531468531474,0.31947191256145246
1,DTXSID3020209,DTXSID0020315,0.29370629370629375,0.35433253421137584
1,DTXSID3020209,DTXSID0021961,0.7132867132867134,0.012114394881595453
1,DTXSID3020209,DTXSID1020069,0.6993006993006995,0.014539311870507278
1,DTXSID3020209,DTXSID2020977,-0.2237762237762238,0.4849111404027346
1,DTXSID3020209,DTXSID6020359,0.06993006993006994,0.8344471452374791
1,DTXSID3020209,DTXSID7021441,0.15384615384615385,0.6351399553775863
1,DTXSID3020209,DTXSID7024902,-0.17482517482517487,0.5882598949233353
1,DTXSID3020332,DTXSID0020315,-0.5034965034965035,0.0987515700723274
1,DTXSID3020332,DTXSID0021961,-0.09090909090909093,0.783196910294608
1,DTXSID3020332,DTXSID1020069,0.18181818181818185,0.5729582212099558
1,DTXSID3020332,DTXSID2020977,0.05594405594405595,0.8689803393263472
1,DTXSID3020332,DTXSID6020359,-0.13986013986013987,0.6671505359874285
1,DTXSID3020332,DTXSID7021441,-0.027972027972027975,0.9386633634935004
1,DTXSID3020332,DTXSID7024902,0.006993006993006994,0.9912300360571011
1,DTXSID3020596,DTXSID0020315,0.8881118881118882,9.165861732816959e-5
1,DTXSID3020596,DTXSID0021961,0.6293706293706295,0.032394749720125744
1,DTXSID3020596,DTXSID1020069,-0.04195804195804196,0.9037388362023694
1,DTXSID3020596,DTXSID2020977,0.5594405594405595,0.06274871992683886
1,DTXSID3020596,DTXSID6020359,0.7762237762237764,0.0046598806161295995
1,DTXSID3020596,DTXSID7021441,-0.2097902097902098,0.5135125134125788
1,DTXSID3020596,DTXSID7024902,0.027972027972027975,0.9386633634935001
1,DTXSID3020673,DTXSID0020315,-0.29370629370629375,0.35433253421137584
1,DTXSID3020673,DTXSID0021961,0.2867132867132867,0.36640845611198763
1,DTXSID3020673,DTXSID1020069,0.5314685314685316,0.07930293940978018
1,DTXSID3020673,DTXSID2020977,-0.6433566433566434,0.02795455282181709
1,DTXSID3020673,DTXSID6020359,-0.4265734265734267,0.1688995254052027
1,DTXSID3020673,DTXSID7021441,0.9930069930069931,0
1,DTXSID3020673,DTXSID7024902,-0.2657342657342658,0.4039766592750292
1,DTXSID3021225,DTXSID0020315,-0.2517482517482518,0.4301152887630988
1,DTXSID3021225,DTXSID0021961,0.4265734265734267,0.1688995254052027
1,DTXSID3021225,DTXSID1020069,0.9300699300699302,0
1,DTXSID3021225,DTXSID2020977,-0.6153846153846154,0.037334511366369796
1,DTXSID3021225,DTXSID6020359,-0.37762237762237766,0.22744313246537842
1,DTXSID3021225,DTXSID7021441,0.5104895104895106,0.09360538002826373
1,DTXSID3021225,DTXSID7024902,-0.04895104895104896,0.8863351088649201
1,DTXSID3021227,DTXSID0020315,-0.3706293706293707,0.23673221413855
1,DTXSID3021227,DTXSID0021961,0.14685314685314688,0.6510733511166211
1,DTXSID3021227,DTXSID1020069,0.4685314685314686,0.12747265257630852
1,DTXSID3021227,DTXSID2020977,-0.6783216783216784,0.01882512605252116
1,DTXSID3021227,DTXSID6020359,-0.4755244755244756,0.1213193564466929
1,DTXSID3021227,DTXSID7021441,0.9860139860139862,0
1,DTXSID3021227,DTXSID7024902,-0.2377622377622378,0.4571022068090019
1,DTXSID3021277,DTXSID0020315,0.3076923076923077,0.3308626742508928
1,DTXSID3021277,DTXSID0021961,-0.2097902097902098,0.5135125134125788
1,DTXSID3021277,DTXSID1020069,0,1
1,DTXSID3021277,DTXSID2020977,0.2377622377622378,0.4571022068090017
1,DTXSID3021277,DTXSID6020359,0.37762237762237766,0.22744313246537842
1,DTXSID3021277,DTXSID7021441,-0.27972027972027974,0.37870923364203934
1,DTXSID3021277,DTXSID7024902,0.9160839160839161,0
1,DTXSID3021356,DTXSID0020315,0.09790209790209792,0.766288456385056
1,DTXSID3021356,DTXSID0021961,0.48951048951048953,0.10963245214599496
1,DTXSID3021356,DTXSID1020069,0.3286713286713287,0.29738507772010603
1,DTXSID3021356,DTXSID2020977,-0.4615384615384616,0.13383631573843283
1,DTXSID3021356,DTXSID6020359,-0.27272727272727276,0.3912327460261549
1,DTXSID3021356,DTXSID7021441,0.43356643356643365,0.16144642634982315
1,DTXSID3021356,DTXSID7024902,-0.6013986013986015,0.04280686898757623
1,DTXSID3021431,DTXSID0020315,0.5524475524475525,0.06662900144879341
1,DTXSID3021431,DTXSID0021961,-0.1048951048951049,0.7494790426721831
1,DTXSID3021431,DTXSID1020069,-0.5104895104895106,0.09360538002826368
1,DTXSID3021431,DTXSID2020977,0.7692307692307694,0.0052529205777348
1,DTXSID3021431,DTXSID6020359,0.7552447552447553,0.006596543220806151
1,DTXSID3021431,DTXSID7021441,-0.7412587412587414,0.008170639815899201
1,DTXSID3021431,DTXSID7024902,0.5944055944055945,0.04575310008649374
1,DTXSID3021483,DTXSID0020315,0.6223776223776225,0.03480012285534383
1,DTXSID3021483,DTXSID0021961,0.09090909090909093,0.7831969102946084
1,DTXSID3021483,DTXSID1020069,-0.2517482517482518,0.4301152887630988
1,DTXSID3021483,DTXSID2020977,0.5454545454545455,0.07067890506141748
1,DTXSID3021483,DTXSID6020359,0.6993006993006995,0.014539311870507278
1,DTXSID3021483,DTXSID7021441,-0.5454545454545455,0.07067890506141758
1,DTXSID3021483,DTXSID7024902,0.6083916083916084,0.04000204878864573
1,DTXSID3021516,DTXSID0020315,0.6223776223776225,0.03480012285534383
1,DTXSID3021516,DTXSID0021961,0.03496503496503497,0.9211840827919622
1,DTXSID3021516,DTXSID1020069,-0.6013986013986015,0.04280686898757623
1,DTXSID3021516,DTXSID2020977,0.9790209790209791,0
1,DTXSID3021516,DTXSID6020359,0.8531468531468533,7.719020039505852e-4
1,DTXSID3021516,DTXSID7021441,-0.6013986013986015,0.04280686898757623
1,DTXSID3021516,DTXSID7024902,0.2237762237762238,0.48491114040273436
1,DTXSID3021643,DTXSID0020315,0.7482517482517483,0.007353207261928149
1,DTXSID3021643,DTXSID0021961,0.21678321678321683,0.49911474762536273
1,DTXSID3021643,DTXSID1020069,-0.1188811188811189,0.7161843265955253
1,DTXSID3021643,DTXSID2020977,0.3216783216783217,0.30831236054913386
1,DTXSID3021643,DTXSID6020359,0.48951048951048953,0.10963245214599496
1,DTXSID3021643,DTXSID7021441,-0.4475524475524476,0.1472053777671553
1,DTXSID3021643,DTXSID7024902,0.2307692307692308,0.47090569352639616
1,DTXSID3021645,DTXSID0020315,0.8881118881118882,9.165861732816959e-5
1,DTXSID3021645,DTXSID0021961,0.6293706293706295,0.032394749720125744
1,DTXSID3021645,DTXSID1020069,-0.04195804195804196,0.9037388362023694
1,DTXSID3021645,DTXSID2020977,0.5594405594405595,0.06274871992683886
1,DTXSID3021645,DTXSID6020359,0.7762237762237764,0.0046598806161295995
1,DTXSID3021645,DTXSID7021441,-0.2097902097902098,0.5135125134125788
1,DTXSID3021645,DTXSID7024902,0.027972027972027975,0.9386633634935001
1,DTXSID3021720,DTXSID0020315,0.6643356643356645,0.022159207150302333
1,DTXSID3021720,DTXSID0021961,0.09090909090909093,0.7831969102946084
1,DTXSID3021720,DTXSID1020069,-0.5244755244755246,0.08388458723291484
1,DTXSID3021720,DTXSID2020977,0.9510489510489512,0
1,DTXSID3021720,DTXSID6020359,0.9440559440559443,0
1,DTXSID3021720,DTXSID7021441,-0.6013986013986015,0.04280686898757623
1,DTXSID3021720,DTXSID7024902,0.39860139860139865,0.20097297553057916
1,DTXSID3021807,DTXSID0020315,0.9090909090909093,0
1,DTXSID3021807,DTXSID0021961,0.5384615384615385,0.0749022866724823
1,DTXSID3021807,DTXSID1020069,-0.04895104895104896,0.8863351088649201
1,DTXSID3021807,DTXSID2020977,0.5804195804195805,0.05208624175002753
1,DTXSID3021807,DTXSID6020359,0.7972027972027973,0.003161252109393291
1,DTXSID3021807,DTXSID7021441,-0.2027972027972028,0.5281002367834546
1,DTXSID3021807,DTXSID7024902,0.16783216783216784,0.6037276512881992
1,DTXSID3021980,DTXSID0020315,0.8881118881118882,9.165861732816959e-5
1,DTXSID3021980,DTXSID0021961,0.6293706293706295,0.032394749720125744
1,DTXSID3021980,DTXSID1020069,-0.04195804195804196,0.9037388362023694
1,DTXSID3021980,DTXSID2020977,0.5594405594405595,0.06274871992683886
1,DTXSID3021980,DTXSID6020359,0.7762237762237764,0.0046598806161295995
1,DTXSID3021980,DTXSID7021441,-0.2097902097902098,0.5135125134125788
1,DTXSID3021980,DTXSID7024902,0.027972027972027975,0.9386633634935001
1,DTXSID3021982,DTXSID0020315,0.8811188811188813,1.9215308603749747e-4
1,DTXSID3021982,DTXSID0021961,0.49650349650349657,0.10409283287352607
1,DTXSID3021982,DTXSID1020069,-0.17482517482517487,0.5882598949233353
1,DTXSID3021982,DTXSID2020977,0.7412587412587414,0.008170639815899201
1,DTXSID3021982,DTXSID6020359,0.9370629370629372,0
1,DTXSID3021982,DTXSID7021441,-0.3286713286713287,0.29738507772010603
1,DTXSID3021982,DTXSID7024902,0.27972027972027974,0.37870923364203934
1,DTXSID3021984,DTXSID0020315,0.5034965034965035,0.0987515700723274
1,DTXSID3021984,DTXSID0021961,0.5454545454545455,0.07067890506141748
1,DTXSID3021984,DTXSID1020069,0.2867132867132867,0.36640845611198763
1,DTXSID3021984,DTXSID2020977,-0.05594405594405595,0.868980339326347
1,DTXSID3021984,DTXSID6020359,0.2097902097902098,0.5135125134125788
1,DTXSID3021984,DTXSID7021441,-0.13986013986013987,0.6671505359874285
1,DTXSID3021984,DTXSID7024902,-0.27972027972027974,0.37870923364203934
1,DTXSID3021986,DTXSID0020315,0.15384615384615385,0.6351399553775863
1,DTXSID3021986,DTXSID0021961,0.8531468531468533,7.719020039505852e-4
1,DTXSID3021986,DTXSID1020069,0.6643356643356645,0.022159207150302333
1,DTXSID3021986,DTXSID2020977,-0.30069930069930073,0.3424833754401925
1,DTXSID3021986,DTXSID6020359,-0.06993006993006994,0.8344471452374791
1,DTXSID3021986,DTXSID7021441,0.2307692307692308,0.47090569352639616
1,DTXSID3021986,DTXSID7024902,-0.4685314685314686,0.12747265257630852
1,DTXSID3022401,DTXSID0020315,-0.07692307692307693,0.8172832907063171
1,DTXSID3022401,DTXSID0021961,0.1258741258741259,0.6997122207317211
1,DTXSID3022401,DTXSID1020069,0.2237762237762238,0.48491114040273436
1,DTXSID3022401,DTXSID2020977,-0.6643356643356645,0.022159207150302333
1,DTXSID3022401,DTXSID6020359,-0.44055944055944063,0.1542157502567181
1,DTXSID3022401,DTXSID7021441,0.6573426573426574,0.02398108317146215
1,DTXSID3022401,DTXSID7024902,-0.4755244755244756,0.1213193564466929
1,DTXSID3022455,DTXSID0020315,0.4755244755244756,0.12131935644669292
1,DTXSID3022455,DTXSID0021961,0.7832167832167833,0.0041154500202930395
1,DTXSID3022455,DTXSID1020069,0.30069930069930073,0.34248337544019264
1,DTXSID3022455,DTXSID2020977,0.3286713286713287,0.29738507772010603
1,DTXSID3022455,DTXSID6020359,0.5454545454545455,0.07067890506141748
1,DTXSID3022455,DTXSID7021441,0.1188811188811189,0.7161843265955253
1,DTXSID3022455,DTXSID7024902,0.04195804195804196,0.9037388362023697
1,DTXSID3022906,DTXSID0020315,-0.5174825174825176,0.08865087857553383
1,DTXSID3022906,DTXSID0021961,-0.1328671328671329,0.6833655342846062
1,DTXSID3022906,DTXSID1020069,0.15384615384615385,0.6351399553775863
1,DTXSID3022906,DTXSID2020977,0.04195804195804196,0.9037388362023697
1,DTXSID3022906,DTXSID6020359,-0.16083916083916086,0.6193561690338674
1,DTXSID3022906,DTXSID7021441,-0.013986013986013988,0.973693903956088
1,DTXSID3022906,DTXSID7024902,-0.013986013986013988,0.973693903956088
1,DTXSID3023556,DTXSID0020315,0.08391608391608392,0.8001975179523347
1,DTXSID3023556,DTXSID0021961,0.43356643356643365,0.16144642634982315
1,DTXSID3023556,DTXSID1020069,0.5664335664335665,0.059034148215904074
1,DTXSID3023556,DTXSID2020977,-0.5104895104895106,0.09360538002826368
1,DTXSID3023556,DTXSID6020359,-0.3076923076923077,0.3308626742508928
1,DTXSID3023556,DTXSID7021441,0.05594405594405595,0.8689803393263472
1,DTXSID3023556,DTXSID7024902,-0.27972027972027974,0.37870923364203934
1,DTXSID3024366,DTXSID0020315,0.5874125874125875,0.04884485830929574
1,DTXSID3024366,DTXSID0021961,-0.04895104895104896,0.8863351088649201
1,DTXSID3024366,DTXSID1020069,-0.4615384615384616,0.13383631573843283
1,DTXSID3024366,DTXSID2020977,0.6503496503496504,0.025911516845969543
1,DTXSID3024366,DTXSID6020359,0.6433566433566434,0.02795455282181709
1,DTXSID3024366,DTXSID7021441,-0.8251748251748252,0.0017185956729469844
1,DTXSID3024366,DTXSID7024902,0.4125874125874126,0.1844806846022618
1,DTXSID3024368,DTXSID0020315,0.1048951048951049,0.7494790426721833
1,DTXSID3024368,DTXSID0021961,-0.16083916083916086,0.6193561690338674
1,DTXSID3024368,DTXSID1020069,-0.49650349650349657,0.10409283287352614
1,DTXSID3024368,DTXSID2020977,0.6643356643356645,0.022159207150302333
1,DTXSID3024368,DTXSID6020359,0.4755244755244756,0.12131935644669292
1,DTXSID3024368,DTXSID7021441,-0.8671328671328673,4.433022094720183e-4
1,DTXSID3024368,DTXSID7024902,0.24475524475524477,0.44350427562788497
1,DTXSID3024994,DTXSID0020315,-0.15384615384615385,0.6351399553775858
1,DTXSID3024994,DTXSID0021961,0.1258741258741259,0.6997122207317211
1,DTXSID3024994,DTXSID1020069,0.4265734265734267,0.1688995254052027
1,DTXSID3024994,DTXSID2020977,-0.1048951048951049,0.7494790426721831
1,DTXSID3024994,DTXSID6020359,0.09090909090909093,0.7831969102946084
1,DTXSID3024994,DTXSID7021441,0.21678321678321683,0.49911474762536273
1,DTXSID3024994,DTXSID7024902,0.2587412587412588,0.4169384265398784
1,DTXSID3025049,DTXSID0020315,0.4475524475524476,0.1472053777671552
1,DTXSID3025049,DTXSID0021961,0.013986013986013988,0.9736939039560878
1,DTXSID3025049,DTXSID1020069,-0.5804195804195805,0.05208624175002753
1,DTXSID3025049,DTXSID2020977,0.9090909090909093,0
1,DTXSID3025049,DTXSID6020359,0.7762237762237764,0.0046598806161295995
1,DTXSID3025049,DTXSID7021441,-0.7272727272727274,0.0100009174971863
1,DTXSID3025049,DTXSID7024902,0.2867132867132867,0.36640845611198763
1,DTXSID3025122,DTXSID0020315,0.7412587412587414,0.008170639815899201
1,DTXSID3025122,DTXSID0021961,0.31468531468531474,0.31947191256145246
1,DTXSID3025122,DTXSID1020069,-0.3706293706293707,0.23673221413855
1,DTXSID3025122,DTXSID2020977,0.8951048951048952,5.9415408755710865e-6
1,DTXSID3025122,DTXSID6020359,0.9860139860139862,0
1,DTXSID3025122,DTXSID7021441,-0.48951048951048953,0.10963245214599496
1,DTXSID3025122,DTXSID7024902,0.3286713286713287,0.29738507772010603
1,DTXSID3026065,DTXSID0020315,-0.3566433566433567,0.25601253730902407
1,DTXSID3026065,DTXSID0021961,0.2867132867132867,0.36640845611198763
1,DTXSID3026065,DTXSID1020069,0.6223776223776225,0.03480012285534383
1,DTXSID3026065,DTXSID2020977,-0.7132867132867134,0.012114394881595453
1,DTXSID3026065,DTXSID6020359,-0.5034965034965035,0.0987515700723274
1,DTXSID3026065,DTXSID7021441,0.9790209790209791,0
1,DTXSID3026065,DTXSID7024902,-0.2587412587412588,0.4169384265398784
1,DTXSID3026350,DTXSID0020315,-0.4195804195804196,0.17657701069755086
1,DTXSID3026350,DTXSID0021961,0.1188811188811189,0.7161843265955253
1,DTXSID3026350,DTXSID1020069,0.5314685314685316,0.07930293940978018
1,DTXSID3026350,DTXSID2020977,-0.3076923076923077,0.3308626742508928
1,DTXSID3026350,DTXSID6020359,-0.15384615384615385,0.6351399553775858
1,DTXSID3026350,DTXSID7021441,0.34965034965034975,0.26600430932519
1,DTXSID3026350,DTXSID7024902,0.16783216783216784,0.6037276512881992
1,DTXSID3026514,DTXSID0020315,-0.5944055944055945,0.04575310008649374
1,DTXSID3026514,DTXSID0021961,-0.2657342657342658,0.4039766592750292
1,DTXSID3026514,DTXSID1020069,0.4055944055944056,0.1926121839460474
1,DTXSID3026514,DTXSID2020977,-0.4615384615384616,0.13383631573843283
1,DTXSID3026514,DTXSID6020359,-0.37762237762237766,0.22744313246537842
1,DTXSID3026514,DTXSID7021441,0.1118881118881119,0.7327754460345058
1,DTXSID3026514,DTXSID7024902,0.48251748251748255,0.11537360509486391
1,DTXSID3026645,DTXSID0020315,0.9370629370629372,0
1,DTXSID3026645,DTXSID0021961,0.5734265734265734,0.05548132408162134
1,DTXSID3026645,DTXSID1020069,-0.06993006993006994,0.8344471452374791
1,DTXSID3026645,DTXSID2020977,0.5034965034965035,0.0987515700723274
1,DTXSID3026645,DTXSID6020359,0.7132867132867134,0.012114394881595453
1,DTXSID3026645,DTXSID7021441,-0.2237762237762238,0.4849111404027346
1,DTXSID3026645,DTXSID7024902,-0.027972027972027975,0.9386633634935004
1,DTXSID3026691,DTXSID0020315,0.5384615384615385,0.0749022866724823
1,DTXSID3026691,DTXSID0021961,0.4195804195804196,0.17657701069755086
1,DTXSID3026691,DTXSID1020069,-0.2307692307692308,0.47090569352639616
1,DTXSID3026691,DTXSID2020977,0.7902097902097903,0.003616814382392932
1,DTXSID3026691,DTXSID6020359,0.8601398601398602,5.970842605104725e-4
1,DTXSID3026691,DTXSID7021441,-0.45454545454545464,0.1404130384122874
1,DTXSID3026691,DTXSID7024902,0.2307692307692308,0.47090569352639616
1,DTXSID3026697,DTXSID0020315,0.16083916083916086,0.6193561690338674
1,DTXSID3026697,DTXSID0021961,0.6923076923076924,0.01587769332201156
1,DTXSID3026697,DTXSID1020069,0.5174825174825176,0.08865087857553383
1,DTXSID3026697,DTXSID2020977,-0.4265734265734267,0.1688995254052027
1,DTXSID3026697,DTXSID6020359,-0.2097902097902098,0.5135125134125788
1,DTXSID3026697,DTXSID7021441,0.3846153846153847,0.21838742691298801
1,DTXSID3026697,DTXSID7024902,-0.6503496503496504,0.025911516845969543
1,DTXSID3026726,DTXSID0020315,0.5174825174825176,0.08865087857553383
1,DTXSID3026726,DTXSID0021961,0.27972027972027974,0.37870923364203934
1,DTXSID3026726,DTXSID1020069,0,1
1,DTXSID3026726,DTXSID2020977,0.2027972027972028,0.5281002367834549
1,DTXSID3026726,DTXSID6020359,0.37762237762237766,0.22744313246537842
1,DTXSID3026726,DTXSID7021441,-0.3846153846153847,0.21838742691298815
1,DTXSID3026726,DTXSID7024902,0.18181818181818185,0.5729582212099558
1,DTXSID3026728,DTXSID0020315,0.5244755244755246,0.08388458723291484
1,DTXSID3026728,DTXSID0021961,0.2867132867132867,0.36640845611198763
1,DTXSID3026728,DTXSID1020069,0.006993006993006994,0.9912300360571011
1,DTXSID3026728,DTXSID2020977,0.2097902097902098,0.5135125134125788
1,DTXSID3026728,DTXSID6020359,0.39160839160839167,0.2095643518362367
1,DTXSID3026728,DTXSID7021441,-0.4195804195804196,0.17657701069755086
1,DTXSID3026728,DTXSID7024902,0.18881118881118883,0.557827775088338
1,DTXSID3026930,DTXSID0020315,-0.013986013986013988,0.973693903956088
1,DTXSID3026930,DTXSID0021961,0.6573426573426574,0.02398108317146215
1,DTXSID3026930,DTXSID1020069,0.48251748251748255,0.11537360509486391
1,DTXSID3026930,DTXSID2020977,-0.48251748251748255,0.11537360509486402
1,DTXSID3026930,DTXSID6020359,-0.2377622377622378,0.4571022068090019
1,DTXSID3026930,DTXSID7021441,0.6643356643356645,0.022159207150302333
1,DTXSID3026930,DTXSID7024902,-0.7132867132867134,0.012114394881595453
1,DTXSID3026932,DTXSID0020315,0.2377622377622378,0.4571022068090017
1,DTXSID3026932,DTXSID0021961,0.4755244755244756,0.12131935644669292
1,DTXSID3026932,DTXSID1020069,0.4265734265734267,0.1688995254052027
1,DTXSID3026932,DTXSID2020977,-0.3286713286713287,0.29738507772010603
1,DTXSID3026932,DTXSID6020359,-0.14685314685314688,0.6510733511166211
1,DTXSID3026932,DTXSID7021441,-0.1188811188811189,0.7161843265955253
1,DTXSID3026932,DTXSID7024902,-0.24475524475524477,0.44350427562788497
1,DTXSID3027160,DTXSID0020315,0.6713286713286714,0.020441878422450543
1,DTXSID3027160,DTXSID0021961,0.1328671328671329,0.6833655342846062
1,DTXSID3027160,DTXSID1020069,-0.18181818181818185,0.5729582212099558
1,DTXSID3027160,DTXSID2020977,0.4055944055944056,0.1926121839460474
1,DTXSID3027160,DTXSID6020359,0.5174825174825176,0.08865087857553383
1,DTXSID3027160,DTXSID7021441,-0.4615384615384616,0.13383631573843283
1,DTXSID3027160,DTXSID7024902,0.39160839160839167,0.2095643518362367
1,DTXSID3027164,DTXSID0020315,0.2307692307692308,0.47090569352639616
1,DTXSID3027164,DTXSID0021961,-0.13986013986013987,0.6671505359874285
1,DTXSID3027164,DTXSID1020069,0.13986013986013987,0.6671505359874287
1,DTXSID3027164,DTXSID2020977,0.15384615384615385,0.6351399553775863
1,DTXSID3027164,DTXSID6020359,0.34265734265734266,0.27623051258815623
1,DTXSID3027164,DTXSID7021441,-0.2097902097902098,0.5135125134125788
1,DTXSID3027164,DTXSID7024902,0.9370629370629372,0
1,DTXSID3027372,DTXSID0020315,0.39160839160839167,0.2095643518362367
1,DTXSID3027372,DTXSID0021961,0.7272727272727274,0.0100009174971863
1,DTXSID3027372,DTXSID1020069,0.6363636363636365,0.03011426472965619
1,DTXSID3027372,DTXSID2020977,-0.2027972027972028,0.5281002367834546
1,DTXSID3027372,DTXSID6020359,0.08391608391608392,0.8001975179523347
1,DTXSID3027372,DTXSID7021441,0.2027972027972028,0.5281002367834549
1,DTXSID3027372,DTXSID7024902,-0.34965034965034975,0.2660043093251898
1,DTXSID3027451,DTXSID0020315,0.27272727272727276,0.39123274602615465
1,DTXSID3027451,DTXSID0021961,-0.13986013986013987,0.6671505359874285
1,DTXSID3027451,DTXSID1020069,-0.1188811188811189,0.7161843265955253
1,DTXSID3027451,DTXSID2020977,0.48251748251748255,0.11537360509486391
1,DTXSID3027451,DTXSID6020359,0.6223776223776225,0.03480012285534383
1,DTXSID3027451,DTXSID7021441,-0.1328671328671329,0.6833655342846062
1,DTXSID3027451,DTXSID7024902,0.7972027972027973,0.003161252109393291
1,DTXSID3027829,DTXSID0020315,-0.17482517482517487,0.5882598949233353
1,DTXSID3027829,DTXSID0021961,-0.18881118881118883,0.5578277750883378
1,DTXSID3027829,DTXSID1020069,-0.3636363636363637,0.24625522801216126
1,DTXSID3027829,DTXSID2020977,0.39160839160839167,0.2095643518362367
1,DTXSID3027829,DTXSID6020359,0.16783216783216784,0.6037276512881992
1,DTXSID3027829,DTXSID7021441,-0.7412587412587414,0.008170639815899201
1,DTXSID3027829,DTXSID7024902,0.013986013986013988,0.9736939039560878
1,DTXSID3027958,DTXSID0020315,0.18181818181818185,0.5729582212099558
1,DTXSID3027958,DTXSID0021961,0.7482517482517483,0.007353207261928149
1,DTXSID3027958,DTXSID1020069,0.5244755244755246,0.08388458723291484
1,DTXSID3027958,DTXSID2020977,-0.4125874125874126,0.18448068460226166
1,DTXSID3027958,DTXSID6020359,-0.18181818181818185,0.5729582212099558
1,DTXSID3027958,DTXSID7021441,0.43356643356643365,0.16144642634982315
1,DTXSID3027958,DTXSID7024902,-0.6783216783216784,0.01882512605252116
1,DTXSID3029231,DTXSID0020315,0.27272727272727276,0.39123274602615465
1,DTXSID3029231,DTXSID0021961,-0.2237762237762238,0.4849111404027346
1,DTXSID3029231,DTXSID1020069,-0.6643356643356645,0.022159207150302333
1,DTXSID3029231,DTXSID2020977,0.7832167832167833,0.0041154500202930395
1,DTXSID3029231,DTXSID6020359,0.6083916083916084,0.04000204878864573
1,DTXSID3029231,DTXSID7021441,-0.8531468531468533,7.719020039505878e-4
1,DTXSID3029231,DTXSID7024902,0.31468531468531474,0.31947191256145246
1,DTXSID3029239,DTXSID0020315,-0.5804195804195805,0.05208624175002753
1,DTXSID3029239,DTXSID0021961,-0.1188811188811189,0.7161843265955253
1,DTXSID3029239,DTXSID1020069,0.4475524475524476,0.1472053777671552
1,DTXSID3029239,DTXSID2020977,-0.5594405594405595,0.06274871992683878
1,DTXSID3029239,DTXSID6020359,-0.4685314685314686,0.12747265257630852
1,DTXSID3029239,DTXSID7021441,0.1118881118881119,0.7327754460345058
1,DTXSID3029239,DTXSID7024902,0.16783216783216784,0.6037276512881992
1,DTXSID3029289,DTXSID0020315,0.29370629370629375,0.35433253421137584
1,DTXSID3029289,DTXSID0021961,-0.19580419580419584,0.5428735206298202
1,DTXSID3029289,DTXSID1020069,-0.5944055944055945,0.04575310008649374
1,DTXSID3029289,DTXSID2020977,0.7622377622377623,0.005897475990334394
1,DTXSID3029289,DTXSID6020359,0.6153846153846154,0.037334511366369796
1,DTXSID3029289,DTXSID7021441,-0.7902097902097903,0.003616814382392932
1,DTXSID3029289,DTXSID7024902,0.4685314685314686,0.12747265257630852
1,DTXSID3029572,DTXSID0020315,-0.2027972027972028,0.5281002367834546
1,DTXSID3029572,DTXSID0021961,0.6153846153846154,0.037334511366369796
1,DTXSID3029572,DTXSID1020069,0.9020979020979022,0
1,DTXSID3029572,DTXSID2020977,-0.5804195804195805,0.05208624175002753
1,DTXSID3029572,DTXSID6020359,-0.3636363636363637,0.24625522801216126
1,DTXSID3029572,DTXSID7021441,0.5944055944055945,0.04575310008649374
1,DTXSID3029572,DTXSID7024902,-0.3566433566433567,0.25601253730902407
1,DTXSID3029653,DTXSID0020315,0.31468531468531474,0.31947191256145246
1,DTXSID3029653,DTXSID0021961,-0.18181818181818185,0.5729582212099558
1,DTXSID3029653,DTXSID1020069,-0.30069930069930073,0.3424833754401925
1,DTXSID3029653,DTXSID2020977,0.7202797202797203,0.011020518688963307
1,DTXSID3029653,DTXSID6020359,0.6083916083916084,0.04000204878864573
1,DTXSID3029653,DTXSID7021441,-0.3706293706293707,0.23673221413855
1,DTXSID3029653,DTXSID7024902,0.5314685314685316,0.07930293940978018
1,DTXSID3029736,DTXSID0020315,-0.06293706293706294,0.8516819112532925
1,DTXSID3029736,DTXSID0021961,0.18181818181818185,0.5729582212099558
1,DTXSID3029736,DTXSID1020069,0.3356643356643357,0.2866909142497456
1,DTXSID3029736,DTXSID2020977,0.09090909090909093,0.7831969102946084
1,DTXSID3029736,DTXSID6020359,0.24475524475524477,0.44350427562788497
1,DTXSID3029736,DTXSID7021441,0.24475524475524477,0.44350427562788497
1,DTXSID3029736,DTXSID7024902,0.4755244755244756,0.12131935644669292
1,DTXSID3033276,DTXSID0020315,0.3286713286713287,0.29738507772010603
1,DTXSID3033276,DTXSID0021961,0.006993006993006994,0.9912300360571011
1,DTXSID3033276,DTXSID1020069,-0.3216783216783217,0.30831236054913413
1,DTXSID3033276,DTXSID2020977,0.5734265734265734,0.05548132408162134
1,DTXSID3033276,DTXSID6020359,0.5454545454545455,0.07067890506141748
1,DTXSID3033276,DTXSID7021441,-0.7552447552447553,0.006596543220806167
1,DTXSID3033276,DTXSID7024902,0.34965034965034975,0.26600430932519
1,DTXSID3034909,DTXSID0020315,0.27272727272727276,0.39123274602615465
1,DTXSID3034909,DTXSID0021961,-0.30069930069930073,0.3424833754401925
1,DTXSID3034909,DTXSID1020069,-0.3846153846153847,0.21838742691298815
1,DTXSID3034909,DTXSID2020977,0.7342657342657344,0.00905209711737095
1,DTXSID3034909,DTXSID6020359,0.5874125874125875,0.04884485830929574
1,DTXSID3034909,DTXSID7021441,-0.4475524475524476,0.1472053777671553
1,DTXSID3034909,DTXSID7024902,0.5734265734265734,0.05548132408162134
1,DTXSID3035214,DTXSID0020315,0.6223776223776225,0.03480012285534383
